Inning,AtBat,PitcherName,BatterName,Result,PitchVelo,BatterTimeToFirst,BatterTop,ExitVelo,LaunchAng,ActualDistance,BaserunnerMaxSpeed,BaserunnerInitial,BaserunnerSecondary,BaserunnerFinal,IsEventPlayer,EventPlayerName,FielderProbability,FielderRouteEfficiency,FielderMove,FielderReaction,FielderReactionAngle,FielderTransfer,FielderThrow,FielderThrowDistance,FielderMaxSpeed
2,15,Brady Jones,Bayram Hot,Ball,88.9411,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,15,Brady Jones,Bayram Hot,Foul Ball,94.615,,,,,,,,,,False,,,,,,,,,,
2,15,Brady Jones,Bayram Hot,Strike Swinging Strike Out Swinging,85.1436,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,16,Brady Jones,Tague Davis,Ball,82.128,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,16,Brady Jones,Tague Davis,Ball,94.327,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,16,Brady Jones,Tague Davis,Strike Swinging,88.4558,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,16,Brady Jones,Tague Davis,Foul Ball,87.4977,,,,,,,,,,False,,,,,,,,,,
2,16,Brady Jones,Tague Davis,Strike Swinging Strike Out Swinging,84.1245,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
2,17,Patrick Forbes,Drew Rogers,Strike Looking,93.6845,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
2,17,Patrick Forbes,Drew Rogers,Strike Looking,81.5785,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
2,17,Patrick Forbes,Drew Rogers,Strike Swinging Strike Out Swinging,82.5538,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
2,18,Patrick Forbes,Drew Burress,Strike Swinging,80.0695,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
2,18,Patrick Forbes,Drew Burress,In Play Double,93.5065,4.348,19.5307,107.3893,4.8015,78.091,,,,,True,Rose Zion,0.00,,89.6807,1.254,19.578,0.957,73.2039,184.3231,18.0067
2,19,Patrick Forbes,Kent Schmidt,Ball,92.6961,,,,,,,17.0477,19.1697,22.4015,True,Tyson Tagger,,,,,,,,,
2,19,Patrick Forbes,Kent Schmidt,Strike Looking,88.4889,,,,,,,17.131,19.0588,23.4628,True,Tyson Tagger,,,,,,,,,
2,19,Patrick Forbes,Kent Schmidt,Foul Ball,93.0362,,,,,,,16.2879,18.9469,22.48,False,,,,,,,,,,
2,19,Patrick Forbes,Kent Schmidt,Strike Looking Strike Out Looking,91.2857,,,,,,,16.294,19.1838,23.7654,True,Tyson Tagger,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,Ball,82.5357,,,,,,,16.7624,19.8723,24.2424,True,Tyson Tagger,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,Strike Swinging,81.595,,,,,,,16.4831,19.774,24.079,True,Tyson Tagger,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,Ball,92.9284,,3.8825,,,,17.1762,16.6555,20.4754,24.4338,True,Tyson Tagger,,,,,,,,,10.6018
2,20,Patrick Forbes,Kyle Lodise,Ball,78.6804,,,,,,,16.7374,19.7133,22.9662,True,Tyson Tagger,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,Foul Ball,92.6138,,,,,,,15.2217,20.3004,22.5282,False,,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,Foul Ball,90.5867,,,,,,,19.9441,22.7507,25.2569,False,,,,,,,,,,
2,20,Patrick Forbes,Kyle Lodise,In Play Ground Out,93.9917,4.266,19.2786,87.0196,5.4973,59.057,11.7702,13.3644,17.8045,21.757,True,Munroe Jake,,69.36,2.2801,1.881,4.2374,1.122,81.7361,139.3586,5.749
3,21,Brady Jones,Tagger Tyson,In Play Fly Out,85.8735,4.846,17.3006,93.1238,39.0353,326.1853,,,,,True,Burress Drew,99.99,66.86,44.3323,1.386,14.5339,,,,11.7285
3,22,Brady Jones,Lucas Moore,Ball,93.4121,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
3,22,Brady Jones,Lucas Moore,Strike Looking,87.2786,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
3,22,Brady Jones,Lucas Moore,Ball,82.1344,,,,,,,,,,True,Lackey Vahn,,,,,,,,,
3,22,Brady Jones,Lucas Moore,In Play Fly Out,87.7911,4.646,19.237,79.4129,70.1147,147.2431,,,,,True,Lodise Kyle,,98.60,121.9142,0.858,17.0267,,,,18.8264
3,23,Brady Jones,Alex Alicea,In Play Fly Out,88.4646,,15.3867,86.2409,20.2427,253.3807,,,,,True,Hernandez Alex,76.72,94.59,36.302,1.353,32.9598,,,,13.8888
3,24,Patrick Forbes,Alex Hernandez,Strike Looking,92.3667,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,24,Patrick Forbes,Alex Hernandez,Strike Swinging,81.6504,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,24,Patrick Forbes,Alex Hernandez,Strike Swinging Strike Out Swinging,80.0713,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,Strike Looking,92.6512,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,Ball,94.7831,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,Ball,92.8194,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,Ball,81.8447,,,,,,,,,,True,Tyson Tagger,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,Foul Ball,94.224,,,,,,,,,,False,,,,,,,,,,
3,25,Patrick Forbes,Caleb Daniel,In Play Double,93.3508,4.493,18.612,95.7465,23.5141,296.1355,,,,,True,Rose Zion,22.20,,63.057,0.99,18.8639,0.99,58.9276,183.3603,17.6644
3,26,Patrick Forbes,Vahn Lackey,Strike Looking,80.1315,,,,,,,16.837,18.22,20.9543,True,Tyson Tagger,,,,,,,,,
3,26,Patrick Forbes,Vahn Lackey,Foul Ball,95.995,,,,,,,17.2304,20.2477,22.7793,False,,,,,,,,,,
3,26,Patrick Forbes,Vahn Lackey,Foul Ball,93.6934,,,,,,,16.7663,19.4119,22.1606,False,,,,,,,,,,
3,26,Patrick Forbes,Vahn Lackey,Foul Ball,81.619,,,,,,,16.4297,19.2009,22.1855,False,,,,,,,,,,
